history,"Since this shindig is at The Kingdom, does that make it a Renaissance Fair?
#TheWalkingDead #TWD"
health,my pubic hair makes me feel like renaissance art
theatre,"*does a fortnite dance well* as you can see, i’m what you call a ‘renaissance man’"
health,How much time has to pass in an apocalypse before The Renaissance Faire resumes?  #TheWalkingDead
health,A Walking Dead Renaissance Faire ? #TheWalkingDead
culture,Need someone who can teach me linear algebra
culture,IF THIS ALGEBRA HW DOESNT START MAKING SENSE SOON IMMA JUMP IT
exercise,i finished my calculus I WANT TO TALK ABOUT MY CATBOY AREERRRRRTGHH
cooking,"Now comes from 1 0 from f- + 3i - a4 and y: ---a' - x2 + B moves to A satellite is ~ / ( 4 (or 9000 in Section 7.5 on f(x),"
exercise,calculus is impossible when ivr got CATBOYS
exercise,we are writing children's books in geometry
exercise,Geometry isn’t fun :(
music,Massey’s try at logic is so funny lmaoooo this man a whole booboo the fool! #TheCaseAgainstAdnanSyed
music,"Power lower than stop limit, At 2019-03-25 03:03:01, Logic (236&lt;400), Reminder=2"
exercise,"When I think about how much stuff I got to do. I lay in bed and do none of it, logic"
music,A3: Love and Logic is my fav. Whatever you choose consistency is key. #oklaed
animal,PLEASE.... IS IT DA PRE CALC OR DA STATISTICS FOR THE FALL SEMESTER
painting,Working on statistics is fun...when I naturally write my Ms....and they look like μ
cooking,Still haven’t been on a date cuz mr.cutie vet biology major BLEW ME OFF
theatre,done biology exam
animal,How would we even communicate with aliens if we can’t even fully understand other animals on this same planet?
animal,Do animals have the problem of biting their tongue really hard when they eat too fast?
animal,"me in the zombie apocalypse: *stealing animals out of the zoo*
me: I'm... royalty now...?"
animal,Lydia can’t fathom people not sitting in cold dirt eating raw animals. #TheWalkingDead
painting,"Sorry for this horrible botany joke, I got an exam in the morning and I am planning an all nighter. Please don't unfollow me KSVOWHEE"
drawing,really though no existing vegan yoga instructor wants me to tell them more about social ecology that’s just too much
photography,"I am reading The Secret Wisdom of Nature by Peter Wohlleben.  #Ecology
#Ecosystem. #Forest. #Balance. #Nature."
health,I'm so used to the computer screen that I tried to adjust brightness of a physical book I was reading! 🤦🤦🤦
health,Your mental health is just as important as your physical health
culture,"airpods are cool and all, but having PHYSICAL chord evidence that I cannot be bothered to speak to anyone is pretty cool too"
painting,I judge how good a book is based on how disoriented I am with my physical surroundings after closing it
health,"Kids, adults whoever, life is a marathon not a sprint. Mental health is as important as physical health if not more so."
culture,"Russia keeps winning. Crimea, Assad, US election and culture “meddling”..."
culture,black culture &gt;&gt;&gt;&gt;&gt;&gt;
culture,"like niggaz out here defying all laws of music and culture, yet so gracefully"
culture,My sister-wives will be fuckin' Pokémon ROM hacks so I appropriate the culture of the LGBTQIA community.
sport,diet culture can suck my dick. im getting some nuggets for the second time today because im hungry and busy and i like nuggets ok????
culture,FUCK! Another tweet sentenced to typo hell. *culture
cooking,Slow cooked Italian herbed shredded chicken is currently cooking.
cooking,Cooking This Late 😩
cooking,ah. i’ll be back. time to eat the food i worked so hard on cooking
health,Competitive cooking shows be more serious than politics sometimes (most of the time).
cooking,cooking fever &gt;&gt;&gt;&gt; review
music,"I want a guy who is open-minded, at least interested in cooking and politics, and loves music."
photography,"My Sundays consist of basketball..maybe cooking...wine, unsung, and goodgirls..no complaints..all relaxation"
cooking,If the Mexican restaurant you are trying for the first time has Abuelas in the back cooking you know that shit boutta be fire
cooking,My gf is cooking knowing my fat ass don’t like to eat this lay...but I still am 😋
cooking,When Aldridge is cooking there’s a veritable feast.
photography,"Me: Thank you for cooking dinner
Patrick: Thank you for being in my life 
❤️😭❤️"
cooking,"I often look at the newspaper.
Advertisements are written about cooking.
I am taking notes about cooking."
cooking,my granny is back cooking on sundays 🥰
cooking,mary &amp; greg are cooking &amp; its taking everything in me to not join them. it smells so good  😶
cooking,He lucky I’m tipsy cus sober me would not be cooking at 8pm lol
cooking,i’m so hungry but i don’t feel like cooking 🤦🏾‍♀️😐
cooking,Johnny 🏈 bout to start cooking.
cooking,Feel like I’ve been cooking all day 😩
cooking,I’d rather stub my toe 5 times in a row than run out/find out I don’t have an ingredient in the middle of cooking.
cooking,Forgot I was cooking
cooking,Cooking chicken.
cooking,This man showed me how to cook rice &amp; peas and chicken today. He did all the cooking and cleaned up as he cooked.
cooking,Heard a lot of youngins are cooking back in town 🔥
exercise,"Since we're talkin about hobbies, what are yours? 🤔
Not including gaming of course - which I assume is included in most of ours."
exercise,my hobbies include taking food out of the fridge one by one &amp; smelling dem to check if its expired
culture,Siham highkey judging me for buying photo ops yes I pay stupid money to take pics w actors we all got hobbies 😭
exercise,Hobbies: Karaoke &amp; Read shoujo manga. Specialities: high-speed tongue-flicking #MinegishiMinamiProfile
exercise,hobbies: taking completely vain but objectively hot selfies i would never be caught dead posting
exercise,Hobbies include buying long sleeve shirts even tho it gets to 100+ degrees where I live because I feel more secure
cooking,I need to start monetizing all my skills/hobbies but idk where to start.
painting,"Hobbies: Taking care of monkeys, collecting bandages, observing noses. ##Rina"
culture,When I have the money for hobbies I suddenly forget what I like and why did it seem so important when I had no cash
cooking,"I've told you once I tell you again ""the big Lebowski"" is best movie made man ties for first place with pulp fiction"
photography,Sekiro is amazing. If the quality keeps up throughout the rest of the game then it will easily be my favorite FromSoft game.
culture,Pacers game was nuts 🔥🗣
sport,This game is over. Nice try Liberty
sport,"Ok, but did anyone see Jeremy Lamb’s game winner...?😳👀"
painting,Brad Stevens just spends every game looking puzzled. He can't hack these personalities.
animal,Awesome game tho dude! I’m loving vikendi lately! 😍😍
animal,They are making sure it is a game until the buzzer so I can't do anything else but watch. #NCAATournament Lib vs. VT
cooking,"If Buffalo didn't start the game down 15, they would've had them"
history,🚨 Johnny Manziel is currently playing a professional American football game 🚨
theatre,On the surface simplicity/But the darkest pit in me/It is pagan poetry/Pagan poetry (Pagan poetry)
drawing,But how could I mistake a song for poetry?
health,When I share my poetry with people and they actually take the time to analyze it... my heart sings
theatre,Sayword Sundays: Open Mic Poetry Night isa something beautiful... the first nyte and the building is packed
theatre,poetry stockings
theatre,"Which Are The Flowers And From Which Florists?
Written by Lalleshwari .
#micropoetry #poetry #poem #poet #mpy"
cooking,I think I might write some poetry or something tonight.
cooking,I’m going to start writing poetry 🤔
photography,Manziel on the field for the Express
sport,Are any sports on right now?! Heeeelppop😩
sport,Geno the greatest coach in sports history. Stampt
animal,My mami Adrie watches all sports. It’s insane. What a guy.
theatre,I-it's not that I can't dance! I... just... f-fall... （ ; ; ）
theatre,Moms does only be telling me I don’t  dance but if SHE ONLY KNOW eh smh
animal,These folks couldn’t wait to go to the concert to do the chicken head dance 😂🤣🤣🤣🤣
sport,what edward yang film we on tonight
drawing,I want to see Us in the theater but I'm also a gigantic pussy who has never seen a horror film in the theater
exercise,Phew.. finally done filming my new film. Now for the lengthy editing process.
history,My Dad would never allow a cooy of the film The Exorcist in the house.
photography,am i going to be thinking of lupita's voice and mannerisms in this film for the rest of my natural life? abso-fuckin-lutely
culture,Bill Murray was almost cast as Han Solo in the original #StarWars film.
